transaction_id,account_id,transaction_type,amount,currency,transaction_date,transaction_timestamp,merchant_name,merchant_category,description,balance_after,channel,status,ip_address,device_type
TXN00000167,ACC9440645,Withdrawal,$110.30,USD,2020-08-24,2020-08-24 00:00:00,,Food & Beverage,Bill payment,46431.46,mobile,pending,28.167.67.31,mobile
TXN00000168,ACC6102198,Interest,$493.35,GBP,06/28/2018,2018-06-28 00:00:00,,Food & Beverage,Interest credit,33698.96,Branch,NULL,60.122.167.121,MOBILE
TXN00000169,ACC6621497,Fee,257.61,EUR,02/11/2018,2018-02-11 00:00:00,Best Buy,Entertainment,Interest credit,-207.05,ONLINE,Pending,50.245.25.239,Desktop
TXN00000170,ACC5271706,Purchase,338.15,USD,24-09-2022,2022-09-24 00:00:00,Trader Joe's,Food & Beverage,Monthly maintenance fee,21089.02,online,Reversed,107.250.194.79,Tablet
TXN00000171,ACC8183673,ATM Withdrawal,499954.3,EUR,06/17/2022,2022-06-17 00:00:00,Home Depot,Finance,Subscription,21988.34,ONLINE,Failed,173.35.227.198,Desktop
TXN00000172,ACC1508447,Deposit,719.65,USD,20-02-2022,,Airbnb,retail,Overdraft fee,32812.23,ATM,completed,,Mobile
TXN00000173,,Transfer,288.15,GBP,NULL,2021-04-21 00:00:00,,Food & Beverage,Peer transfer,7807.85,Mobile,Failed,96.171.110.5,
TXN00000174,ACC5656955,Transfer,187.51,USD,22-08-2020,2020-08-22 00:00:00,,Entertainment,Online purchase,10634.68,ONLINE,failed,180.126.252.148,Desktop
TXN00000175,ACC2611947,Interest,90.96,USD,NULL,2022-03-03 00:00:00,,Entertainment,Subscription,21893.46,Online,Failed,81.61.41.25,MOBILE
TXN00000176,ACC4000825,Interest,40.09,usd,2003/11/25,2003-11-25 00:00:00,,Retail,ATM,23644.81,Phone,Reversed,138.250.193.144,mobile
TXN00000177,ACC5588693,Transfer,232.09,USD,2021-09-07,2021-09-07 00:00:00,,Retail,Overdraft fee,1232931.0,Branch,failed,46.49.139.205,Desktop
TXN00000178,ACC2435492,Deposit,1057.67,USD,2020/10/07,2020-10-07 00:00:00,,Travel,Monthly maintenance fee,4215.87,mobile,COMPLETED,138.99.244.59,mobile
TXN00000179,ACC6549548,Fee,125.98,GBP,06/28/2019,,Target,Other,Direct deposit,"$13,533.81",Phone,failed,26.60.129.59,ATM
TXN00000180,ACC1014081,Deposit,257.24,GBP,06-02-2024,2024-02-06 00:00:00,,retail,,24789.21,Phone,NULL,19.31.171.122,
TXN00000181,ACC5781460,Interest,136.68,usd,08/29/2018,2018-08-29 00:00:00,,retail,Bill payment,,Online,pending,92.185.101.157,Tablet
TXN00000182,ACC8783615,Purchase,113.1,EUR,2019/09/05,2019-09-05 00:00:00,Home Depot,Finance,Monthly maintenance fee,47545.17,mobile,completed,81.97.88.64,MOBILE
TXN00000183,ACC3507160,Deposit,$105.63,USD,99/99/9999,2022-07-03 00:00:00,,Entertainment,,17434.9,mobile,COMPLETED,39.18.197.83,
TXN00000184,ACC1767875,Deposit,140.49,usd,2024-03-20,2024-03-20 00:00:00,,,Subscription,49991.9,Online,Reversed,,Desktop
TXN00000185,,Purchase,91.42,USD,30-07-2022,2022-07-30 00:00:00,Airbnb,,Overdraft fee,2655.55,,Reversed,164.130.247.49,
TXN00000186,ACC1624772,ATM Withdrawal,$276.28,USD,06-06-2019,2019-06-06 00:00:00,,Retail,Subscription,31776.09,mobile,COMPLETED,78.233.93.60,
TXN00000187,ACC6319980,Interest,414.73,USD,2023-12-12,,,retail,Interest credit,12426.92,,Failed,41.164.38.234,mobile
TXN00000188,ACC8996539,Withdrawal,428.92,usd,2020-08-28,2020-08-28 00:00:00,7-Eleven,Finance,,,ATM,pending,,Mobile
TXN00000189,ACC2049810,Purchase,51.68,USD,07/26/2021,2021-07-26 00:00:00,Wells Fargo ATM,Healthcare,Refund,46630.41,ATM,Reversed,136.117.35.242,Tablet
TXN00000190,ACC1087452,Deposit,452.5,USD,12/03/2019,2019-12-03 00:00:00,,Healthcare,ATM,26802.71,Phone,Failed,49.212.80.39,
TXN00000191,ACC2571099,ATM Withdrawal,83.57,GBP,27-09-2020,,,RETAIL,,,ATM,Reversed,214.194.22.55,Desktop
TXN00000192,ACC8914171,Refund,74.01,USD,2021-03-03,,Bank of America ATM,Finance,Direct deposit,37652.57,Mobile,NULL,180.14.47.34,Mobile
TXN00000193,ACC1671167,Fee,$259.48,USD,2022/08/22,2022-08-22 00:00:00,Airbnb,Retail,POS transaction,1114.97,Phone,Reversed,193.60.151.165,mobile
TXN00000194,ACC9135604,Interest,"72,68",USD,2020-04-29,2020-04-29 00:00:00,,Travel,POS transaction,8519.61,mobile,COMPLETED,213.115.156.206,Mobile
TXN00000195,ACC5817296,Fee,,USD,2020/05/13,2020-05-13 00:00:00,Walmart,retail,,34457.48,online,NULL,,Mobile
TXN00000196,ACC3672868,Refund,93.56,GBP,04-03-2001,2001-03-04 00:00:00,Square,RETAIL,ATM,16650.41,Phone,pending,111.48.174.207,
TXN00000197,ACC2545079,Refund,255.64,USD,05/29/2021,,Trader Joe's,Entertainment,Direct deposit,29513.93,mobile,Failed,126.139.209.202,Mobile
TXN00000198,ACC9205418,Deposit,79.19,GBP,NULL,2021-03-29 00:00:00,,Finance,Subscription,11269.45,ATM,Reversed,59.54.211.82,ATM
TXN00000199,ACC8491709,Purchase,198.61,USD,19-07-2021,2021-07-19 00:00:00,Walgreens,Finance,Subscription,49060.14,mobile,NULL,216.206.203.200,Tablet
TXN00000200,ACC4778273,Withdrawal,215.83,USD,10/10/2020,2020-10-10 00:00:00,Airbnb,Food & Beverage,Monthly maintenance fee,4271715.0,N/A,COMPLETED,,MOBILE
TXN00000201,ACC1536841,Refund,264.65,USD,2023-07-06,2023-07-06 00:00:00,McDonald's,Utilities,Direct deposit,17828.28,online,Failed,27.167.9.107,ATM
TXN00000202,ACC4847997,Refund,USD 454.86,USD,12/30/2018,2018-12-30 00:00:00,,RETAIL,Online purchase,5713.63,ONLINE,Pending,21.139.155.69,Tablet
TXN00000203,ACC9511035,Interest,113.33,USD,2023/12/20,2023-12-20 00:00:00,,,Monthly maintenance fee,USD 31138.90,Online,failed,,MOBILE
TXN00000204,ACC4474886,ATM Withdrawal,36.41,EUR,14-05-2018,2018-05-14 00:00:00,Square,Travel,Peer transfer,5603.53,N/A,COMPLETED,,Desktop
TXN00000205,ACC4021732,ATM Withdrawal,76.82,usd,,2022-01-19 00:00:00,,Entertainment,ATM,-499.44,Branch,pending,90.29.86.67,Mobile
TXN00000206,ACC1830121,Deposit,113.19,GBP,2023-10-19,2023-10-19 00:00:00,Grubhub,Other,Peer transfer,17925.5,N/A,Reversed,8.114.13.158,ATM
TXN00000207,ACC2497033,Withdrawal,250.28,USD,2021-03-05,2021-03-05 00:00:00,,Utilities,Interest credit,,ONLINE,failed,59.114.136.163,Tablet
TXN00000208,ACC2225932,Withdrawal,280211.38,usd,2022-08-24,,,Travel,Monthly maintenance fee,13902.25,Online,failed,145.80.122.183,mobile
TXN00000209,ACC1767317,Interest,75.9,USD,02/22/2021,2021-02-22 00:00:00,,RETAIL,Interest credit,"$18,004.16",Phone,Pending,14.84.162.33,MOBILE
TXN00000210,ACC5029427,Deposit,302.68,USD,07/08/2021,2021-07-08 00:00:00,,Food & Beverage,Wire transfer,27035.32,online,Reversed,34.57.147.175,Desktop
TXN00000211,ACC1300813,Fee,222.25,GBP,2023/12/04,2023-12-04 00:00:00,Marriott Hotels,Finance,Interest credit,USD 6788.46,Mobile,completed,135.3.188.10,Tablet
TXN00000212,ACC1218356,Transfr,263.16,GBP,2019/07/02,2019-07-02 00:00:00,Zara,Finance,Wire transfer,35571.49,Mobile,completed,45.253.243.82,
TXN00000213,ACC2714806,Fee,334.06,USD,03-11-2021,2021-11-03 00:00:00,Square,Utilities,POS transaction,34916.9,N/A,NULL,66.99.59.79,MOBILE
TXN00000214,,Withdrawal,305.79,USD,2022-04-20,2022-04-20 00:00:00,,Travel,POS transaction,32082.95,Online,failed,168.181.68.221,Tablet
TXN00000215,ACC2479497,ATM Withdrawal,229.26,USD,2018-07-01,2018-07-01 00:00:00,Wells Fargo ATM,Other,Overdraft fee,1741.26,Mobile,NULL,174.218.54.88,Desktop
TXN00000216,ACC9919546,Deposit,USD 115.84,USD,2019/03/12,2019-03-12 00:00:00,,Finance,POS transaction,27499.74,ATM,failed,184.170.51.156,Tablet
TXN00000217,ACC9656715,Deposit,,USD,03/13/2022,2022-03-13 00:00:00,,RETAIL,,26179.16,Branch,failed,26.241.255.102,Desktop
TXN00000218,ACC3820382,Transfer,168.36,EUR,12/29/2023,2023-12-29 00:00:00,,Food & Beverage,Check deposit,8767.33,online,pending,25.232.8.129,MOBILE
TXN00000219,ACC1755627,Transfer,45.32,GBP,11-08-2019,2019-08-11 00:00:00,Bank of America ATM,Utilities,Bill payment,25264.42,online,failed,,ATM
TXN00000220,ACC3636312,Refund,69.29,GBP,06/11/2024,2024-06-11 00:00:00,,Other,,1336218.0,Mobile,Reversed,,Tablet
TXN00000221,ACC5612534,Deposit,236.55,GBP,12/22/2023,2023-12-22 00:00:00,,Travel,Wire transfer,26492.35,Online,Pending,209.124.16.81,mobile
TXN00000222,ACC6113891,Purchase,517.36,usd,2019/12/06,2019-12-06 00:00:00,Zara,Entertainment,,31542.0,ATM,Pending,172.38.40.34,Mobile
TXN00000223,ACC6372923,ATM Withdrawal,39.38,USD,2021/12/09,2021-12-09 00:00:00,,Utilities,Wire transfer,14904.58,Phone,COMPLETED,,ATM
TXN00000224,ACC6697260,Withdrawal,17.19,USD,27-06-2018,2018-06-27 00:00:00,,Travel,Online purchase,23197.7,ATM,Completed,170.73.2.17,ATM
TXN00000225,ACC9794918,Withdrawal,426.62,EUR,07-07-2019,2019-07-07 00:00:00,PayPal,Food & Beverage,,41846.86,online,Pending,196.47.31.30,Mobile
TXN00000226,ACC4333288,ATM Withdrawal,493.68,USD,07/24/2018,2018-07-24 00:00:00,Stripe,Healthcare,Refund,25192.83,Online,failed,222.130.246.26,MOBILE
TXN00000227,ACC3865886,Transfer,64.7,USD,2023-06-22,2023-06-22 00:00:00,DoorDash,Travel,Subscription,,,completed,64.191.178.59,Desktop
TXN00000228,ACC3144555,Transfer,94.73,USD,01/10/2002,2002-01-10 00:00:00,,Utilities,Interest credit,49157.76,Branch,Failed,213.220.246.80,MOBILE
TXN00000229,ACC4272215,Refund,215.87,USD,05/29/2023,2023-05-29 00:00:00,Apple Store,RETAIL,Subscription,36311.19,,Completed,,Mobile
TXN00000230,ACC2151045,Fee,80.07,USD,2020-12-15,2020-12-15 00:00:00,Best Buy,Finance,,46340.66,ONLINE,NULL,32.173.70.87,MOBILE
TXN00000231,ACC7021890,TRANSFER,419.37,USD,06/08/2021,2021-06-08 00:00:00,,Entertainment,Check deposit,30464.74,mobile,Reversed,155.251.194.135,
TXN00000232,ACC8719412,Purhcase,22.76,EUR,12-06-2018,2018-06-12 00:00:00,Dollar Tree,Healthcare,Bill payment,21558.77,mobile,NULL,3.38.153.137,mobile
TXN00000233,ACC2375219,Interest,7.74,EUR,2000-11-13,2000-11-13 00:00:00,,Finance,,42964.7,Branch,pending,167.81.158.245,Tablet
TXN00000234,ACC1750605,Refund,46.76,usd,2021-08-19,2021-08-19 00:00:00,,Retail,Wire transfer,USD 33611.40,online,Completed,15.51.182.36,ATM
TXN00000235,ACC9688201,Deposit,67.4,USD,25-03-2019,2019-03-25 00:00:00,Grubhub,Food & Beverage,Monthly maintenance fee,37320.88,Online,failed,149.103.196.47,Mobile
TXN00000236,ACC8335241,ATM Withdrawal,23.97,EUR,NULL,2021-04-15 00:00:00,,Other,Online purchase,2296.04,Branch,failed,210.56.189.248,mobile
TXN00000237,ACC6718394,Deposit,,USD,2019/03/26,2019-03-26 00:00:00,,Retail,Subscription,17515.05,N/A,Failed,176.68.52.9,ATM
TXN00000238,ACC3759021,Deposit,281.8,USD,05/03/2018,2018-05-03 00:00:00,,Travel,Peer transfer,15485.37,online,completed,218.121.80.149,ATM
TXN00000239,ACC2154910,Interest,35.89,USD,2021-06-04,2021-06-04 00:00:00,,,Overdraft fee,16399.89,online,NULL,,
TXN00000240,ACC7086166,ATM Withdrawal,,USD,08/17/2023,2023-08-17 00:00:00,,retail,Online purchase,,mobile,Failed,11.33.160.147,mobile
TXN00000241,ACC7149568,Refund,91.77,USD,2020-02-03,2020-02-03 00:00:00,,Healthcare,,-470.33,N/A,Failed,75.111.156.184,mobile
TXN00000242,ACC6455441,Interest,222.1,USD,01/21/2019,2019-01-21 00:00:00,,Entertainment,Refund,5254.15,Mobile,Completed,46.208.187.33,mobile
TXN00000243,ACC4867832,ATM Withdrawal,,EUR,25-06-2019,,,Food & Beverage,Check deposit,32176.95,online,failed,206.196.140.72,Tablet
TXN00000244,ACC2200515,Interest,54.97,GBP,23-11-2022,2022-11-23 00:00:00,,,Wire transfer,26004.6,Phone,Reversed,105.215.117.43,MOBILE
TXN00000245,ACC5708881,Purchase,171.0,USD,17-04-2024,2024-04-17 00:00:00,Home Depot,Other,Subscription,546.21,mobile,pending,86.26.208.237,Desktop
TXN00000246,ACC4835262,Deposit,164.49,EUR,2003-09-06,,IKEA,Healthcare,Monthly maintenance fee,27760.36,Phone,COMPLETED,,Tablet
TXN00000247,ACC2312823,Interest,292.83,usd,03/14/2023,2023-03-14 00:00:00,,Utilities,ATM,,Online,Pending,,MOBILE
TXN00000248,ACC9216238,Interest,,GBP,09/03/2023,2023-09-03 00:00:00,,Healthcare,Online purchase,41907.72,Mobile,COMPLETED,47.173.105.203,mobile
TXN00000249,ACC4313508,Refund,222.15,usd,2019/05/07,2019-05-07 00:00:00,IKEA,RETAIL,ATM,45325.84,,pending,,Tablet
TXN00000250,ACC5551369,Purchase,$119.25,EUR,99/99/9999,,IKEA,Other,Peer transfer,41286.85,Branch,Pending,84.14.105.196,mobile
TXN00000251,ACC9781334,Deposit,442.62,EUR,2024/02/23,2024-02-23 00:00:00,Starbucks,RETAIL,Subscription,38069.76,ATM,Reversed,63.158.236.121,mobile
TXN00000252,ACC2754251,Withdrawal,194.88,EUR,17-04-2020,2020-04-17 00:00:00,,RETAIL,,"35628,13",Online,failed,151.245.39.8,mobile
TXN00000253,,Interest,925.04,GBP,99/99/9999,2018-12-06 00:00:00,,Other,Interest credit,7095.36,Mobile,Pending,199.154.209.175,mobile
TXN00000254,ACC1030826,Withdrawal,342.26,GBP,2019-08-10,2019-08-10 00:00:00,DoorDash,Utilities,Interest credit,,Phone,Reversed,182.56.10.11,Tablet
TXN00000255,ACC9154235,Deposit,9.06,USD,2020-05-14,2020-05-14 00:00:00,IKEA,Healthcare,Interest credit,49925.99,ONLINE,failed,123.179.79.77,Mobile
TXN00000256,ACC6747124,Purchase,77.31,USD,2002/02/05,2002-02-05 00:00:00,DoorDash,Finance,POS transaction,19155.92,Phone,NULL,48.212.166.102,Desktop
TXN00000257,ACC8562479,Interest,169.67,EUR,99/99/9999,2023-09-12 00:00:00,Target,Retail,Bill payment,7449.65,N/A,COMPLETED,14.28.161.76,
TXN00000258,ACC6147934,Purchase,255.65,USD,10-09-2018,2018-09-10 00:00:00,Marriott Hotels,Finance,ATM,23780.28,N/A,Completed,,Mobile
TXN00000259,ACC7434478,Deposit,159.85,USD,04-12-2019,2019-12-04 00:00:00,DoorDash,Entertainment,,24186.19,ONLINE,COMPLETED,,mobile
TXN00000260,ACC4121859,Deposit,308.48,EUR,2019-11-07,2019-11-07 00:00:00,CVS Pharmacy,Finance,Peer transfer,,ONLINE,Failed,,Mobile
TXN00000261,ACC7252486,Transfer,66.44,USD,2020-05-23,2020-05-23 00:00:00,,Retail,Wire transfer,USD 41673.57,Mobile,COMPLETED,,Desktop
TXN00000262,ACC9031385,Refund,40.65,GBP,2021-07-30,2021-07-30 00:00:00,,Finance,Direct deposit,7182.71,Online,Completed,,
TXN00000263,ACC3372025,Refund,11.08,usd,07/23/2020,2020-07-23 00:00:00,Shell Gas,Food & Beverage,Overdraft fee,44557.49,,Completed,86.74.69.120,MOBILE
TXN00000264,ACC1616067,dposit,$170.34,EUR,2023-03-24,,Home Depot,Travel,Overdraft fee,12953.91,Mobile,Completed,198.70.125.174,Mobile
TXN00000265,ACC9732381,Purchase,233.34,usd,05-04-2018,2018-04-05 00:00:00,Shell Gas,Finance,Overdraft fee,4936.82,Branch,Pending,11.207.183.248,MOBILE
TXN00000266,ACC8504443,Deposit,78.95,USD,01/11/2018,2018-01-11 00:00:00,,retail,ATM,36436.39,Mobile,Reversed,,Desktop
TXN00000267,ACC4137655,Fee,190.17,USD,07-10-2021,2021-10-07 00:00:00,Nike,Entertainment,Bill payment,19473.69,Online,pending,,Tablet
TXN00000268,ACC9671484,Refund,USD 10.71,USD,2022/10/14,2022-10-14 00:00:00,,Finance,Refund,36153.58,Mobile,completed,137.19.228.223,
TXN00000269,ACC4890997,Purchase,20.92,GBP,2018-08-01,2018-08-01 00:00:00,Lyft,retail,Subscription,45306.9,N/A,Failed,172.212.57.103,Tablet
TXN00000270,ACC8053962,Transfer,241.97,USD,12-09-2023,2023-09-12 00:00:00,,Entertainment,Wire transfer,24841.76,mobile,COMPLETED,89.170.127.229,ATM
TXN00000271,ACC5460551,Withdrawal,91.8,USD,2023-10-28,2023-10-28 00:00:00,,RETAIL,,16839.58,Phone,Failed,191.90.132.186,MOBILE
TXN00000272,ACC5541983,Withdraawl,222.54,usd,2022-02-05,2022-02-05 00:00:00,Netflix,Other,Overdraft fee,USD 38077.16,ATM,completed,46.253.38.160,MOBILE
TXN00000273,ACC1605674,Fee,USD 356.43,usd,2019-08-01,2019-08-01 00:00:00,Bank of America ATM,Food & Beverage,POS transaction,44962.13,Online,COMPLETED,195.45.168.221,Tablet
TXN00000274,ACC4129487,Transfer,382.95,USD,2021/09/06,2021-09-06 00:00:00,Lyft,Food & Beverage,Bill payment,35804.99,Phone,NULL,,ATM
TXN00000275,ACC2768988,Refund,37.79,EUR,2023/09/05,2023-09-05 00:00:00,,Food & Beverage,,USD 2001.12,Phone,failed,115.25.17.43,Desktop
TXN00000276,ACC5206314,Fee,133.22,USD,14-05-2018,2018-05-14 00:00:00,Stripe,Utilities,Peer transfer,44233.8,ONLINE,Failed,138.125.37.53,Mobile
TXN00000277,ACC6893207,Transfer,USD 264.80,usd,23-02-2003,2003-02-23 00:00:00,Apple Store,,Refund,5549.17,Mobile,Reversed,13.165.239.86,Desktop
TXN00000278,ACC6328584,Deposit,297.43,USD,13-05-2022,2022-05-13 00:00:00,,Travel,,32363.55,ATM,Pending,,
TXN00000279,ACC5287436,Refund,307.12,EUR,02/19/2018,2018-02-19 00:00:00,Starbucks,Healthcare,Wire transfer,32844.87,Branch,completed,162.213.91.212,MOBILE
TXN00000280,ACC8398399,Deposit,51.8,USD,2018/07/16,2018-07-16 00:00:00,,Retail,Peer transfer,43771.99,Mobile,Completed,92.41.190.86,mobile
TXN00000281,ACC1367598,Purchase,42.77,USD,26-02-2018,2018-02-26 00:00:00,CVS Pharmacy,retail,Check deposit,27445.15,Online,failed,46.168.124.98,mobile
TXN00000282,ACC5473008,Interest,178.33,USD,14-01-2023,2023-01-14 00:00:00,,Entertainment,Monthly maintenance fee,3781.23,ONLINE,Failed,149.236.8.4,
TXN00000283,ACC3693203,ATM Withdrawal,$270.25,EUR,2022/08/09,2022-08-09 00:00:00,,Retail,Check deposit,46978.45,,Failed,133.153.87.134,mobile
TXN00000284,ACC9511328,Transfer,76.88,usd,2023/02/08,2023-02-08 00:00:00,,Food & Beverage,Subscription,,,failed,94.131.153.186,Mobile
TXN00000285,ACC1279437,Withdrawal,22.12,usd,2024-04-22,2024-04-22 00:00:00,Lyft,Food & Beverage,,31645.49,,Failed,,Desktop
TXN00000286,ACC3309216,ATM Withdrawal,252.28,USD,2018/07/01,,,Other,Monthly maintenance fee,17736.2,N/A,pending,76.154.239.143,Tablet
TXN00000287,ACC2997862,Transfer,71.25,USD,10/13/2018,2018-10-13 00:00:00,,Other,Online purchase,-434.47,,Failed,53.68.103.22,MOBILE
TXN00000288,ACC9639530,Deposit,124578.06,USD,2024-04-09,2024-04-09 00:00:00,Walgreens,Entertainment,,13705.71,,COMPLETED,,Mobile
TXN00000289,ACC9458070,Purchase,31.97,USD,02-02-2019,2019-02-02 00:00:00,Home Depot,Utilities,,38203.75,Branch,pending,,MOBILE
TXN00000290,ACC3302804,Fee,,USD,99/99/9999,2020-06-26 00:00:00,Walgreens,,Direct deposit,,ATM,Pending,137.99.250.0,ATM
TXN00000291,ACC4921499,Withdrawal,17963.0,USD,2022-03-29,2022-03-29 00:00:00,,Finance,Direct deposit,22943.02,ATM,Failed,95.68.251.251,mobile
TXN00000292,ACC5672813,Fee,,USD,2022/12/05,2022-12-05 00:00:00,Uber,retail,Interest credit,,ATM,failed,177.153.57.24,
TXN00000293,ACC6554949,Transfer,USD 4.18,GBP,2021-09-14,2021-09-14 00:00:00,,Food & Beverage,Interest credit,11663.97,Phone,Completed,53.114.111.212,mobile
TXN00000294,ACC7161120,Transfer,20.39,USD,2022/02/17,2022-02-17 00:00:00,,Other,POS transaction,18828.19,Branch,completed,146.129.232.148,Mobile
TXN00000295,ACC8115827,Purchase,68.64,USD,07/13/2019,2019-07-13 00:00:00,Nike,RETAIL,Check deposit,"1471,81",,Failed,160.46.23.205,Tablet
TXN00000296,ACC9115553,Interest,215.59,USD,2022-06-13,2022-06-13 00:00:00,Best Buy,retail,,5418.33,online,pending,,Mobile
TXN00000297,ACC1425173,Interest,20.74,USD,,2018-05-23 00:00:00,,Entertainment,Peer transfer,-328.83,ONLINE,Reversed,,ATM
TXN00000298,ACC1965546,Withdrawal,"164,49",EUR,2018/08/08,2018-08-08 00:00:00,,Travel,Direct deposit,18039.64,online,Failed,192.41.242.201,mobile
TXN00000299,ACC4429593,Deposit,25.54,USD,2021/04/11,2021-04-11 00:00:00,Venmo,Entertainment,Refund,"45283,64",Phone,Failed,53.193.64.7,Mobile
TXN00000300,ACC4151445,Refund,47.55,GBP,,2021-07-17 00:00:00,,Food & Beverage,Subscription,46840.15,online,completed,62.243.195.89,ATM
TXN00000301,ACC2505734,Withdrawal,37.79,usd,2021-10-23,2021-10-23 00:00:00,,Other,Interest credit,37849.02,Online,COMPLETED,158.194.118.216,mobile
TXN00000302,ACC9865632,Interest,$13.92,usd,2023-04-28,2023-04-28 00:00:00,,Healthcare,Check deposit,49526.49,Online,COMPLETED,113.174.9.9,MOBILE
TXN00000303,ACC2094481,Transfer,222.54,USD,2020/01/04,2020-01-04 00:00:00,,Finance,Interest credit,4340.45,Branch,completed,,MOBILE
TXN00000304,ACC4705187,Purchse,124.5,USD,02/06/2018,,Netflix,Finance,Wire transfer,11144.95,N/A,completed,141.5.1.21,Desktop
TXN00000305,ACC6038932,Refund,355.63,EUR,2024-06-08,2024-06-08 00:00:00,,Utilities,Peer transfer,42768.74,Mobile,pending,,MOBILE
TXN00000306,ACC3019558,Withdrawal,20.83,USD,13-03-2021,2021-03-13 00:00:00,,Travel,,15762.49,Branch,NULL,165.82.134.219,Mobile
TXN00000307,ACC8014776,ATM Withdrawal,31.27,USD,20-03-2024,2024-03-20 00:00:00,DoorDash,Entertainment,Monthly maintenance fee,15000.36,ATM,Pending,121.17.120.49,mobile
TXN00000308,,Transfer,73.19,EUR,2023-12-26,2023-12-26 00:00:00,,RETAIL,Wire transfer,36983.16,online,NULL,171.124.50.187,
TXN00000309,ACC2322959,Fee,290.37,USD,09/10/2020,2020-09-10 00:00:00,Delta Airlines,Food & Beverage,ATM,15856.52,Branch,Reversed,,MOBILE
TXN00000310,ACC1929933,Purchase,72.99,USD,16-09-2020,2020-09-16 00:00:00,Delta Airlines,Travel,Monthly maintenance fee,10409.68,Online,COMPLETED,200.28.241.7,
TXN00000311,ACC6054860,Transfer,104.99,USD,2020-07-02,2020-07-02 00:00:00,,Food & Beverage,Online purchase,27861.44,mobile,COMPLETED,20.146.235.116,mobile
TXN00000312,ACC4398231,Interest,71.79,usd,2024/01/25,2024-01-25 00:00:00,Venmo,Utilities,POS transaction,,online,COMPLETED,34.55.50.189,
TXN00000313,ACC7018875,Fee,16.73,USD,07/25/2023,2023-07-25 00:00:00,Venmo,Healthcare,POS transaction,-316.85,mobile,Failed,16.175.3.188,
TXN00000314,ACC1516018,Refund,,GBP,2019-02-21,2019-02-21 00:00:00,McDonald's,Retail,POS transaction,38311.76,mobile,NULL,189.191.117.91,Mobile
TXN00000315,ACC9561562,Transfer,159.05,USD,05/29/2021,2021-05-29 00:00:00,,Food & Beverage,Subscription,9155.11,Online,completed,95.35.49.196,mobile
TXN00000316,ACC7867250,Fee,310.08,EUR,10/15/2022,2022-10-15 00:00:00,Spotify,Finance,Direct deposit,18964.71,online,COMPLETED,,Mobile
TXN00000317,ACC3590518,Refund,214.8,GBP,2019/02/24,2019-02-24 00:00:00,Nike,Retail,Online purchase,5101.19,online,Failed,,Mobile
TXN00000318,ACC2140788,Purhcase,144.41,USD,2018/08/18,2018-08-18 00:00:00,Amazon,Retail,Interest credit,1303.77,ATM,failed,97.74.184.193,Mobile
TXN00000319,ACC6028135,Purchase,"18,79",usd,02/03/2021,2021-02-03 00:00:00,Costco,Travel,Wire transfer,43838.29,ONLINE,completed,36.160.54.182,mobile
TXN00000320,,Fee,237832.25,USD,2024-05-08,2024-05-08 00:00:00,Chase ATM,Entertainment,Monthly maintenance fee,2406.2,Phone,completed,,ATM
TXN00000321,ACC2366345,Refund,33.77,usd,2021/04/11,2021-04-11 00:00:00,Whole Foods,retail,Direct deposit,35495.72,mobile,Pending,38.204.76.52,mobile
TXN00000322,ACC3613347,Refund,107.02,USD,25-03-2024,2024-03-25 00:00:00,,Finance,ATM,36808.72,mobile,pending,63.251.250.83,MOBILE
TXN00000323,ACC4531307,Purchase,198.37,USD,04/06/2022,2022-04-06 00:00:00,Home Depot,Other,Wire transfer,35043.72,,Completed,71.208.33.9,Mobile
TXN00000324,ACC2372302,ATM Withdrawal,304.86,usd,31-08-2020,2020-08-31 00:00:00,Whole Foods,Finance,ATM,16271.19,Branch,Failed,92.24.235.161,Mobile
TXN00000325,ACC6975020,Fee,231.07,USD,14-02-2022,2022-02-14 00:00:00,Apple Store,RETAIL,Refund,29843.09,N/A,completed,146.188.177.76,mobile
